CMDLINE /home/blueman69/anaconda3/envs/dataSc/bin/python main.py
MEM 9173.253906 1657731201.9575
MEM 9393.253906 1657731202.0579
MEM 9643.253906 1657731202.1584
MEM 9885.253906 1657731202.2588
MEM 10113.253906 1657731202.3593
MEM 10347.253906 1657731202.4597
MEM 10553.253906 1657731202.5602
MEM 10785.078125 1657731202.6607
MEM 10929.253906 1657731202.7612
MEM 11053.253906 1657731202.8617
MEM 11227.812500 1657731202.9621
MEM 11377.789062 1657731203.0626
MEM 11449.890625 1657731203.1631
MEM 11380.871094 1657731203.2636
MEM 11378.425781 1657731203.3640
MEM 11409.964844 1657731203.4644
MEM 11280.699219 1657731203.5648
MEM 11201.824219 1657731203.6651
MEM 11180.171875 1657731203.7655
MEM 11090.992188 1657731203.8658
MEM 11090.992188 1657731203.9662
MEM 11090.992188 1657731204.0665
MEM 11090.992188 1657731204.1669
MEM 11090.992188 1657731204.2672
MEM 11090.992188 1657731204.3678
MEM 11090.992188 1657731204.4682
MEM 11090.992188 1657731204.5685
MEM 11112.894531 1657731204.6690
MEM 11123.285156 1657731204.7695
MEM 11064.191406 1657731204.8699
MEM 10821.441406 1657731204.9702
MEM 10763.183594 1657731205.0706
MEM 10741.433594 1657731205.1709
MEM 10726.265625 1657731205.2713
MEM 10716.316406 1657731205.3717
MEM 10716.316406 1657731205.4721
MEM 10716.316406 1657731205.5725
MEM 10716.316406 1657731205.6727
MEM 10716.316406 1657731205.7731
MEM 10716.316406 1657731205.8734
MEM 10716.316406 1657731205.9737
MEM 10716.316406 1657731206.0741
MEM 10716.316406 1657731206.1744
MEM 10716.316406 1657731206.2747
MEM 10737.175781 1657731206.3750
MEM 10762.902344 1657731218.8728
MEM 10762.902344 1657731218.9732
MEM 10762.902344 1657731219.0737
MEM 10762.902344 1657731219.1743
MEM 10762.902344 1657731219.2746
MEM 10762.902344 1657731219.3751
MEM 10762.902344 1657731219.4756
MEM 10762.902344 1657731219.5760
MEM 10762.902344 1657731219.6763
MEM 10762.902344 1657731219.7769
MEM 10762.902344 1657731219.8774
MEM 10762.902344 1657731219.9778
MEM 10762.902344 1657731220.0783
MEM 10762.902344 1657731220.1788
MEM 10762.902344 1657731220.2793
MEM 10762.902344 1657731220.3798
MEM 10762.902344 1657731220.4804
MEM 10762.902344 1657731220.5808
MEM 10762.902344 1657731220.6813
MEM 10762.902344 1657731220.7818
MEM 10762.902344 1657731220.8823
MEM 10762.902344 1657731220.9829
MEM 10762.902344 1657731221.0834
MEM 10762.902344 1657731221.1838
MEM 10762.902344 1657731221.2842
MEM 10762.902344 1657731221.3846
MEM 10762.902344 1657731221.4850
MEM 10762.902344 1657731221.5855
MEM 10762.902344 1657731221.6861
MEM 10762.902344 1657731221.7866
MEM 10762.902344 1657731221.8870
MEM 10762.902344 1657731221.9875
MEM 10762.902344 1657731222.0880
MEM 10762.902344 1657731222.1883
MEM 10762.902344 1657731222.2888
MEM 10762.902344 1657731222.3894
MEM 10762.902344 1657731222.4898
MEM 10762.902344 1657731222.5902
MEM 10762.902344 1657731222.6905
MEM 10762.902344 1657731222.7910
MEM 10762.902344 1657731222.8914
MEM 10762.902344 1657731222.9918
MEM 10762.902344 1657731223.0923
MEM 10762.902344 1657731223.1928
MEM 10762.902344 1657731223.2933
MEM 10762.902344 1657731223.3938
MEM 10762.902344 1657731223.4941
MEM 10762.902344 1657731223.5946
MEM 10762.902344 1657731223.6950
MEM 10762.902344 1657731223.7955
MEM 10762.902344 1657731223.8958
MEM 10762.902344 1657731223.9964
MEM 10762.902344 1657731224.0968
MEM 10762.902344 1657731224.1973
MEM 10762.902344 1657731224.2976
MEM 10762.902344 1657731224.3981
MEM 10762.902344 1657731224.4984
MEM 10762.902344 1657731224.5989
MEM 10762.902344 1657731224.6994
MEM 10763.140625 1657731224.7998
MEM 10763.140625 1657731224.9003
MEM 10763.140625 1657731225.0007
MEM 10763.140625 1657731225.1014
MEM 10763.140625 1657731225.2017
MEM 10763.140625 1657731225.3021
MEM 10763.347656 1657731225.4025
MEM 10763.347656 1657731225.5029
FUNC src.combinedModel.joinAmplitudesStress 357.1250 1657731103.3515 475.3164 1657731104.5336 3
FUNC src.combinedModel.sampleFatigueLife 357.1250 1657731103.3515 10765.2773 1657731229.4513 2
FUNC src.combinedModel.restoreFatigueLifeSamples 357.1250 1657731103.3514 10765.4336 1657731229.6171 1
FUNC src.combinedModel.restoreLoadSamples 321.4844 1657731101.3994 357.1133 1657731103.3512 1
FUNC __main__.main 246.4766 1657731083.4645 10765.4336 1657731229.6803 0
